hub_file,slug,title,highlight,values,flags,verified
numbers.csv,azukari-kanri-num-s39,預り金管理：預かった額の全額を分別の数値（横断総合）,預り金管理：預かった額の全額を分別の数値 — 関連制度：分別管理義務 / 記録・保存：弱点タグ付きノート,分別管理義務 | 弱点タグ付きノート | 同型誤答の再演習 | 預り金管理：預かった額の全額を分別の数値 | 数値は試験要項・省令で確認,concept_page;maybe_missing_digit,
numbers.csv,shiken-hanrei-num-s39,試験頻出判例：判例・ガイドライン併読の数値（横断総合）,試験頻出判例：判例・ガイドライン併読の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：借地借家法,数値は試験要項・省令で確認 | 借地借家法 | 弱点タグ付きノート | 同型誤答の再演習 | 試験頻出判例：判例・ガイドライン併読の数値,concept_page;maybe_missing_digit,
numbers.csv,nyukyo-trouble-num-s40,入居トラブル：初動対応と修繕義務（深化整理）｜s40,法定24時間初動なし。緊急修繕は借地借家法・受託契約で整理。,なし | 貸主（オーナー） | 管理受託契約で定める | 速やかに手配 | 実務目安≠法定,,OK-practice
numbers.csv,genjou-kaifuku-num-s40,原状回復協議：協議・書面化の数値（深化整理）｜s40,原状回復協議：協議・書面化の数値 — 記録・保存：学習記録 / 試験の確認点：過去問で型確認,学習記録 | 過去問で型確認 | 原状回復協議：協議・書面化の数値 | 数値は試験要項・省令で確認 | 原状回復,concept_page,
numbers.csv,yachin-taino-num-s40,家賃滞納：催告・契約解除の数値（深化整理）｜s40,家賃滞納：催告・契約解除の数値 — 関連制度：滞納督促 / 記録・保存：学習記録,滞納督促 | 学習記録 | 過去問で型確認 | 家賃滞納：催告・契約解除の数値 | 数値は試験要項・省令で確認,concept_page,
numbers.csv,kanri-houkoku-sho-num-s40,管理報告書：頻度と契約（深化整理）,管理報告書の作成・提出頻度は受託契約・約款で定める（法定一律なし）。,賃貸住宅管理業法・受託契約 | 契約で定める | 収支・修繕・空室等 | 適正化法の管理報告は別 | 頻度の固定暗記を避ける,concept_page,OK-practice
numbers.csv,it-jusetsu-unyou-num-s40,IT重説運用：事前書面交付の数値（深化整理）｜s40,IT重説運用：事前書面交付の数値 — 確認テーマ：IT重説運用：事前書面交付の数値 / 数値・条件：数値は試験要項・省令で確認,IT重説運用：事前書面交付の数値 | 数値は試験要項・省令で確認 | IT重説 | 学習記録 | 過去問で型確認,concept_page,
numbers.csv,sublease-koushin-num-s40,サブリース更新：更新協議・書面の数値（深化整理）｜s40,サブリース更新：更新協議・書面の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：特定賃貸借契約,数値は試験要項・省令で確認 | 特定賃貸借契約 | 学習記録 | 過去問で型確認 | サブリース更新：更新協議・書面の数値,concept_page,
numbers.csv,kasai-taiou-num-s40,火災対応：初動・連絡体制の数値（深化整理）｜s40,火災対応：初動・連絡体制の数値 — 記録・保存：学習記録 / 試験の確認点：過去問で型確認,学習記録 | 過去問で型確認 | 火災対応：初動・連絡体制の数値 | 数値は試験要項・省令で確認 | 火災保険,concept_page,
numbers.csv,keiyaku-koushin-num-s40,契約更新：更新料と法定更新（深化整理）,合意更新の更新料上限1ヶ月／法定更新は拒絶1〜6か月前。賃料改定と混同しない。,1ヶ月分以内 | 更新拒絶1〜6か月前 | 双方の合意 | 32条協議≠38条更新 | 更新料を賃料改定に混同しない,verify_official,OK-practice
numbers.csv,azukari-seisan-num-s40,預り金精算：明細書交付の数値（深化整理）,預り金精算：明細書交付の数値 — 記録・保存：学習記録 / 試験の確認点：過去問で型確認,学習記録 | 過去問で型確認 | 預り金精算：明細書交付の数値 | 数値は試験要項・省令で確認 | 敷金,concept_page,
numbers.csv,hanrei-seiri-num-s40,判例整理：判例・ガイドライン併読の数値（深化整理）｜s40,判例整理：判例・ガイドライン併読の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：特定賃貸借契約,数値は試験要項・省令で確認 | 特定賃貸借契約 | 学習記録 | 過去問で型確認 | 判例整理：判例・ガイドライン併読の数値,concept_page,
numbers.csv,nyukyo-trouble-num-s41,入居トラブル：初動対応と修繕義務（現場応用）,法定24時間初動なし。緊急修繕は借地借家法・受託契約で整理。,なし | 貸主（オーナー） | 管理受託契約で定める | 速やかに手配 | 実務目安≠法定,,OK-practice
numbers.csv,genjou-kaifuku-num-s41,原状回復協議：協議・書面化の数値（現場応用）,原状回復協議：協議・書面化の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：原状回復,数値は試験要項・省令で確認 | 原状回復 | 学習記録 | 過去問で型確認 | 原状回復協議：協議・書面化の数値,concept_page,
numbers.csv,yachin-taino-num-s41,家賃滞納：催告・契約解除の数値（現場応用）,家賃滞納：催告・契約解除の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：滞納督促,数値は試験要項・省令で確認 | 滞納督促 | 学習記録 | 過去問で型確認 | 家賃滞納：催告・契約解除の数値,concept_page,
numbers.csv,kanri-houkoku-sho-num-s41,管理報告書：頻度と契約（現場応用）,管理報告書の作成・提出頻度は受託契約・約款で定める（法定一律なし）。,賃貸住宅管理業法・受託契約 | 契約で定める | 収支・修繕・空室等 | 適正化法の管理報告は別 | 頻度の固定暗記を避ける,concept_page,OK-practice
numbers.csv,it-jusetsu-unyou-num-s41,IT重説運用：事前書面交付の数値（現場応用）,IT重説運用：事前書面交付の数値 — 記録・保存：学習記録 / 試験の確認点：過去問で型確認,学習記録 | 過去問で型確認 | IT重説運用：事前書面交付の数値 | 数値は試験要項・省令で確認 | IT重説,concept_page,
numbers.csv,sublease-koushin-num-s41,サブリース更新：更新協議・書面の数値（現場応用）,サブリース更新：更新協議・書面の数値 — 確認テーマ：サブリース更新：更新協議・書面の数値 / 数値・条件：数値は試験要項・省令で確認,サブリース更新：更新協議・書面の数値 | 数値は試験要項・省令で確認 | 特定賃貸借契約 | 学習記録 | 過去問で型確認,concept_page,
numbers.csv,kasai-taiou-num-s41,火災対応：初動・連絡体制の数値（現場応用）,火災対応：初動・連絡体制の数値 — 記録・保存：学習記録 / 試験の確認点：過去問で型確認,学習記録 | 過去問で型確認 | 火災対応：初動・連絡体制の数値 | 数値は試験要項・省令で確認 | 火災保険,concept_page,
numbers.csv,keiyaku-koushin-num-s41,契約更新：更新料と法定更新（現場応用）,合意更新の更新料上限1ヶ月／法定更新は拒絶1〜6か月前。賃料改定と混同しない。,1ヶ月分以内 | 更新拒絶1〜6か月前 | 双方の合意 | 32条協議≠38条更新 | 更新料を賃料改定に混同しない,verify_official,OK-practice
numbers.csv,azukari-seisan-num-s41,預り金精算：明細書交付の数値（現場応用）,預り金精算：明細書交付の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：敷金,数値は試験要項・省令で確認 | 敷金 | 学習記録 | 過去問で型確認 | 預り金精算：明細書交付の数値,concept_page,
numbers.csv,hanrei-seiri-num-s41,判例整理：判例・ガイドライン併読の数値（現場応用）,判例整理：判例・ガイドライン併読の数値 — 確認テーマ：判例整理：判例・ガイドライン併読の数値 / 数値・条件：数値は試験要項・省令で確認,判例整理：判例・ガイドライン併読の数値 | 数値は試験要項・省令で確認 | 特定賃貸借契約 | 学習記録 | 過去問で型確認,concept_page,
numbers.csv,nyukyo-trouble-num-s42,入居トラブル：初動対応と修繕義務（頻出再整理）｜s42,法定24時間初動なし。緊急修繕は借地借家法・受託契約で整理。,なし | 貸主（オーナー） | 管理受託契約で定める | 速やかに手配 | 実務目安≠法定,,OK-practice
numbers.csv,genjou-kaifuku-num-s42,原状回復協議：協議・書面化の数値（頻出再整理）｜s42,原状回復協議：協議・書面化の数値 — 関連制度：原状回復 / 記録・保存：学習記録,原状回復 | 学習記録 | 過去問で型確認 | 原状回復協議：協議・書面化の数値 | 数値は試験要項・省令で確認,concept_page,
numbers.csv,yachin-taino-num-s42,家賃滞納：催告・契約解除の数値（頻出再整理）｜s42,家賃滞納：催告・契約解除の数値 — 記録・保存：学習記録 / 試験の確認点：過去問で型確認,学習記録 | 過去問で型確認 | 家賃滞納：催告・契約解除の数値 | 数値は試験要項・省令で確認 | 滞納督促,concept_page,
numbers.csv,kanri-houkoku-sho-num-s42,管理報告書：頻度と契約（頻出再整理）,管理報告書の作成・提出頻度は受託契約・約款で定める（法定一律なし）。,賃貸住宅管理業法・受託契約 | 契約で定める | 収支・修繕・空室等 | 適正化法の管理報告は別 | 頻度の固定暗記を避ける,concept_page,OK-practice
numbers.csv,it-jusetsu-unyou-num-s42,IT重説運用：事前書面交付の数値（頻出再整理）｜s42,IT重説運用：事前書面交付の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：IT重説,数値は試験要項・省令で確認 | IT重説 | 学習記録 | 過去問で型確認 | IT重説運用：事前書面交付の数値,concept_page,
numbers.csv,sublease-koushin-num-s42,サブリース更新：更新協議・書面の数値（頻出再整理）｜s42,サブリース更新：更新協議・書面の数値 — 関連制度：特定賃貸借契約 / 記録・保存：学習記録,特定賃貸借契約 | 学習記録 | 過去問で型確認 | サブリース更新：更新協議・書面の数値 | 数値は試験要項・省令で確認,concept_page,
numbers.csv,kasai-taiou-num-s42,火災対応：初動・連絡体制の数値（頻出再整理）｜s42,火災対応：初動・連絡体制の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：火災保険,数値は試験要項・省令で確認 | 火災保険 | 学習記録 | 過去問で型確認 | 火災対応：初動・連絡体制の数値,concept_page,
numbers.csv,keiyaku-koushin-num-s42,契約更新：更新料と法定更新（頻出再整理）,合意更新の更新料上限1ヶ月／法定更新は拒絶1〜6か月前。賃料改定と混同しない。,1ヶ月分以内 | 更新拒絶1〜6か月前 | 双方の合意 | 32条協議≠38条更新 | 更新料を賃料改定に混同しない,verify_official,OK-practice
numbers.csv,azukari-seisan-num-s42,預り金精算：明細書交付の数値（頻出再整理）,預り金精算：明細書交付の数値 — 確認テーマ：預り金精算：明細書交付の数値 / 数値・条件：数値は試験要項・省令で確認,預り金精算：明細書交付の数値 | 数値は試験要項・省令で確認 | 敷金 | 学習記録 | 過去問で型確認,concept_page,
numbers.csv,hanrei-seiri-num-s42,判例整理：判例・ガイドライン併読の数値（頻出再整理）｜s42,判例整理：判例・ガイドライン併読の数値 — 確認テーマ：判例整理：判例・ガイドライン併読の数値 / 数値・条件：数値は試験要項・省令で確認,判例整理：判例・ガイドライン併読の数値 | 数値は試験要項・省令で確認 | 特定賃貸借契約 | 学習記録 | 過去問で型確認,concept_page,
numbers.csv,nyukyo-trouble-num-s43,入居トラブル：初動対応と修繕義務（ガイド更新）,法定24時間初動なし。緊急修繕は借地借家法・受託契約で整理。,なし | 貸主（オーナー） | 管理受託契約で定める | 速やかに手配 | 実務目安≠法定,,OK-practice
numbers.csv,genjou-kaifuku-num-s43,原状回復協議：協議・書面化の数値（ガイド更新）,原状回復協議：協議・書面化の数値 — 確認テーマ：原状回復協議：協議・書面化の数値 / 数値・条件：数値は試験要項・省令で確認,原状回復協議：協議・書面化の数値 | 数値は試験要項・省令で確認 | 原状回復 | 学習記録 | 過去問で型確認,concept_page,
numbers.csv,yachin-taino-num-s43,家賃滞納：催告・契約解除の数値（ガイド更新）,家賃滞納：催告・契約解除の数値 — 関連制度：滞納督促 / 記録・保存：学習記録,滞納督促 | 学習記録 | 過去問で型確認 | 家賃滞納：催告・契約解除の数値 | 数値は試験要項・省令で確認,concept_page,
numbers.csv,kanri-houkoku-sho-num-s43,管理報告書：頻度と契約（ガイド更新）,管理報告書の作成・提出頻度は受託契約・約款で定める（法定一律なし）。,賃貸住宅管理業法・受託契約 | 契約で定める | 収支・修繕・空室等 | 適正化法の管理報告は別 | 頻度の固定暗記を避ける,concept_page,OK-practice
numbers.csv,it-jusetsu-unyou-num-s43,IT重説運用：事前書面交付の数値（ガイド更新）,IT重説運用：事前書面交付の数値 — 確認テーマ：IT重説運用：事前書面交付の数値 / 数値・条件：数値は試験要項・省令で確認,IT重説運用：事前書面交付の数値 | 数値は試験要項・省令で確認 | IT重説 | 学習記録 | 過去問で型確認,concept_page,
numbers.csv,sublease-koushin-num-s43,サブリース更新：更新協議・書面の数値（ガイド更新）,サブリース更新：更新協議・書面の数値 — 確認テーマ：サブリース更新：更新協議・書面の数値 / 数値・条件：数値は試験要項・省令で確認,サブリース更新：更新協議・書面の数値 | 数値は試験要項・省令で確認 | 特定賃貸借契約 | 学習記録 | 過去問で型確認,concept_page,
numbers.csv,kasai-taiou-num-s43,火災対応：初動・連絡体制の数値（ガイド更新）,火災対応：初動・連絡体制の数値 — 関連制度：火災保険 / 記録・保存：学習記録,火災保険 | 学習記録 | 過去問で型確認 | 火災対応：初動・連絡体制の数値 | 数値は試験要項・省令で確認,concept_page,
numbers.csv,keiyaku-koushin-num-s43,契約更新：更新料と法定更新（ガイド更新）,合意更新の更新料上限1ヶ月／法定更新は拒絶1〜6か月前。賃料改定と混同しない。,1ヶ月分以内 | 更新拒絶1〜6か月前 | 双方の合意 | 32条協議≠38条更新 | 更新料を賃料改定に混同しない,verify_official,OK-practice
numbers.csv,azukari-seisan-num-s43,預り金精算：明細書交付の数値（ガイド更新）,預り金精算：明細書交付の数値 — 記録・保存：学習記録 / 試験の確認点：過去問で型確認,学習記録 | 過去問で型確認 | 預り金精算：明細書交付の数値 | 数値は試験要項・省令で確認 | 敷金,concept_page,
numbers.csv,hanrei-seiri-num-s43,判例整理：判例・ガイドライン併読の数値（ガイド更新）,判例整理：判例・ガイドライン併読の数値 — 確認テーマ：判例整理：判例・ガイドライン併読の数値 / 数値・条件：数値は試験要項・省令で確認,判例整理：判例・ガイドライン併読の数値 | 数値は試験要項・省令で確認 | 特定賃貸借契約 | 学習記録 | 過去問で型確認,concept_page,
numbers.csv,nyukyo-trouble-num-s44,入居トラブル：初動対応と修繕義務（直前総合）,法定24時間初動なし。緊急修繕は借地借家法・受託契約で整理。,なし | 貸主（オーナー） | 管理受託契約で定める | 速やかに手配 | 実務目安≠法定,,OK-practice
numbers.csv,genjou-kaifuku-num-s44,原状回復協議：協議・書面化の数値（直前総合）,原状回復協議：協議・書面化の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：原状回復,数値は試験要項・省令で確認 | 原状回復 | 学習記録 | 過去問で型確認 | 原状回復協議：協議・書面化の数値,concept_page,
numbers.csv,yachin-taino-num-s44,家賃滞納：催告・契約解除の数値（直前総合）,家賃滞納：催告・契約解除の数値 — 記録・保存：学習記録 / 試験の確認点：過去問で型確認,学習記録 | 過去問で型確認 | 家賃滞納：催告・契約解除の数値 | 数値は試験要項・省令で確認 | 滞納督促,concept_page,
numbers.csv,kanri-houkoku-sho-num-s44,管理報告書：頻度と契約（直前総合）,管理報告書の作成・提出頻度は受託契約・約款で定める（法定一律なし）。,賃貸住宅管理業法・受託契約 | 契約で定める | 収支・修繕・空室等 | 適正化法の管理報告は別 | 頻度の固定暗記を避ける,concept_page,OK-practice
numbers.csv,it-jusetsu-unyou-num-s44,IT重説運用：事前書面交付の数値（直前総合）,IT重説運用：事前書面交付の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：IT重説,数値は試験要項・省令で確認 | IT重説 | 学習記録 | 過去問で型確認 | IT重説運用：事前書面交付の数値,concept_page,
numbers.csv,sublease-koushin-num-s44,サブリース更新：更新協議・書面の数値（直前総合）,サブリース更新：更新協議・書面の数値 — 確認テーマ：サブリース更新：更新協議・書面の数値 / 数値・条件：数値は試験要項・省令で確認,サブリース更新：更新協議・書面の数値 | 数値は試験要項・省令で確認 | 特定賃貸借契約 | 学習記録 | 過去問で型確認,concept_page,
numbers.csv,kasai-taiou-num-s44,火災対応：初動・連絡体制の数値（直前総合）,火災対応：初動・連絡体制の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：火災保険,数値は試験要項・省令で確認 | 火災保険 | 学習記録 | 過去問で型確認 | 火災対応：初動・連絡体制の数値,concept_page,
numbers.csv,keiyaku-koushin-num-s44,契約更新：更新料と法定更新（直前総合）,合意更新の更新料上限1ヶ月／法定更新は拒絶1〜6か月前。賃料改定と混同しない。,1ヶ月分以内 | 更新拒絶1〜6か月前 | 双方の合意 | 32条協議≠38条更新 | 更新料を賃料改定に混同しない,verify_official,OK-practice
numbers.csv,azukari-seisan-num-s44,預り金精算：明細書交付の数値（直前総合）,預り金精算：明細書交付の数値 — 記録・保存：学習記録 / 試験の確認点：過去問で型確認,学習記録 | 過去問で型確認 | 預り金精算：明細書交付の数値 | 数値は試験要項・省令で確認 | 敷金,concept_page,
numbers.csv,hanrei-seiri-num-s44,判例整理：判例・ガイドライン併読の数値（直前総合）,判例整理：判例・ガイドライン併読の数値 — 確認テーマ：判例整理：判例・ガイドライン併読の数値 / 数値・条件：数値は試験要項・省令で確認,判例整理：判例・ガイドライン併読の数値 | 数値は試験要項・省令で確認 | 特定賃貸借契約 | 学習記録 | 過去問で型確認,concept_page,
